0	17	19	21	21	22	22	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
0	17	20	21	22	22	22	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
0	17	20	21	22	22	22	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
0	18	20	21	22	22	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
0	18	20	21	22	23	23	23	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
0	18	20	22	22	23	23	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
0	18	21	22	23	23	23	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
0	18	21	22	23	23	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
0	19	21	22	23	23	24	24	24	24	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25
0	19	21	22	23	24	24	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25
0	19	21	23	23	24	24	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25
0	19	21	23	24	24	24	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25
0	19	22	23	24	24	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25
0	19	22	23	24	24	25	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26
0	19	22	23	24	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26
0	20	22	23	24	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26
0	20	22	24	24	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26
0	20	22	24	25	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26
0	20	23	24	25	25	26	26	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27
0	20	23	24	25	25	26	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27
0	20	23	24	25	26	26	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27
0	20	23	24	25	26	26	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27
0	21	23	25	25	26	26	27	27	27	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
0	21	23	25	26	26	27	27	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
0	21	23	25	26	26	27	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
0	21	24	25	26	27	27	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
0	21	24	25	26	27	27	28	28	28	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29
0	21	24	25	26	27	27	28	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29
0	21	24	25	27	27	28	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29
0	21	24	26	27	27	28	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29
0	22	24	26	27	28	28	29	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
0	22	24	26	27	28	28	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
0	22	24	26	27	28	29	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	31	31	31
0	22	25	26	27	28	29	30	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31
0	22	25	26	28	28	29	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31
0	22	25	26	28	29	29	31	31	31	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32
0	22	25	27	28	29	30	31	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32
0	22	25	27	28	29	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32
0	22	25	27	28	29	30	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
0	23	25	27	29	30	30	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
0	23	25	27	29	30	31	33	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34
0	23	26	27	29	30	31	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34
0	23	26	28	29	31	31	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34
0	23	26	28	30	31	32	34	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
0	23	26	28	30	31	32	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
0	23	26	28	30	32	33	35	35	35	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36
0	23	26	28	30	32	33	35	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36
0	23	26	28	31	32	33	36	36	36	36	36	36	36	36	37	37	37	37	37	37	37	37	37	37
0	23	26	29	31	33	34	36	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37
0	23	27	29	31	33	34	36	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37
0	24	27	29	32	33	34	37	37	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
0	24	27	29	32	34	35	37	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
0	24	27	30	32	34	35	38	38	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39
0	24	27	30	33	34	35	38	39	39	39	39	39	40	40	40	40	40	40	40	40	40	40	40	40
0	24	27	30	33	35	36	39	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40
0	24	27	30	33	35	36	39	40	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41
0	24	27	30	34	35	37	40	41	41	41	42	42	42	42	42	42	42	42	42	42	42	42	42	42
0	24	28	31	34	36	37	41	42	42	42	42	43	43	43	43	43	43	43	43	43	43	43	43	43
0	24	28	31	34	36	37	41	43	43	43	43	44	44	44	44	44	44	44	44	44	44	44	44	44
0	24	28	31	35	36	38	42	44	44	44	45	45	45	45	45	45	45	45	45	45	45	45	45	45
0	24	28	31	35	37	38	43	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
0	24	28	32	35	37	39	44	46	46	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47
0	25	28	32	36	38	39	45	47	48	48	48	49	49	49	49	49	49	49	49	49	49	49	49	49
0	25	28	32	36	38	40	47	49	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50
0	25	29	33	36	38	40	48	50	51	51	51	52	52	52	52	52	52	52	52	52	52	52	52	52
0	25	29	33	37	39	41	49	52	52	53	53	53	53	54	54	54	54	54	54	54	54	54	54	54
0	25	29	33	37	39	42	51	53	54	55	55	55	55	56	56	56	56	56	56	56	56	56	56	56
0	25	29	33	37	40	43	52	55	56	57	57	58	58	58	58	58	58	58	58	58	58	58	58	58
0	25	29	34	38	41	43	54	58	59	60	60	60	61	61	61	61	61	61	61	61	61	61	61	61
0	25	30	34	38	41	44	56	60	62	63	63	64	64	64	64	64	64	64	64	64	64	64	64	65
0	25	30	34	39	42	45	59	63	65	67	67	68	68	68	68	68	69	69	69	69	69	69	69	69
0	25	30	35	39	43	47	61	67	70	72	73	73	74	74	74	75	75	75	75	75	75	75	75	75
0	25	30	35	39	44	48	65	73	77	80	82	83	84	85	85	85	86	86	86	86	86	87	87	87
0	25	30	35	40	44	49	69	82	90	96	101	104	106	108	109	110	111	112	112	113	113	114	114	114
0	25	30	35	40	45	50	75	100	125	150	175	200	225	250	275	300	325	350	375	400	425	450	475	500
